date,fx_vol
2008-01-01,6.386951790618117
2008-02-01,11.873971540964023
2008-03-01,11.626460177739913
2008-04-01,4.9429722450213855
2008-05-01,5.150008875055277
2008-06-01,4.782294270627508
2008-07-01,13.972297916801045
2008-08-01,8.212997288080343
2008-09-01,14.175732838670186
2008-10-01,17.011161672477087
2008-11-01,10.785548091405468
2008-12-01,13.64170666885019
2009-01-01,10.09666791237384
2009-02-01,17.268119237624656
2009-03-01,10.823644434050966
2009-04-01,8.914671116546435
2009-05-01,10.99702320568826
2009-06-01,7.723718261345853
2009-07-01,10.248598831170774
2009-08-01,5.5650027346865265
2009-09-01,5.597334245356151
2009-10-01,8.545485125568892
2009-11-01,7.504972513416577
2009-12-01,5.238272658472336
2010-01-01,6.920909814126143
2010-02-01,11.4726984657291
2010-03-01,6.473394556688976
2010-04-01,8.060664103467424
2010-05-01,7.1142733373134055
2010-06-01,8.477226043145071
2010-07-01,8.88379491728036
2010-08-01,9.552453727597362
2010-09-01,9.351759454851049
2010-10-01,10.247238538569437
2010-11-01,9.091160736653636
2010-12-01,8.483588643917773
2011-01-01,6.856573918655876
2011-02-01,3.181443094326647
2011-03-01,7.1056754264961635
2011-04-01,6.301714797823652
2011-05-01,6.478448729964102
2011-06-01,4.750375837346524
2011-07-01,10.02101130369218
2011-08-01,4.573393997694879
2011-09-01,9.070204738232645
2011-10-01,7.454675284530397
2011-11-01,9.107276359300993
2011-12-01,10.386730944365178
2012-01-01,14.614704768138058
2012-02-01,12.073015207816166
2012-03-01,10.990386187196611
2012-04-01,12.342428657802483
2012-05-01,8.118038239078366
2012-06-01,8.219754954757594
2012-07-01,6.926568314576193
2012-08-01,8.755134798450783
2012-09-01,11.171160367087351
2012-10-01,7.953777935627425
2012-11-01,7.998061998619811
2012-12-01,6.605366809832408
2013-01-01,12.90799066973158
2013-02-01,8.044796120481687
2013-03-01,9.467493011958664
2013-04-01,7.537559796139941
2013-05-01,9.19264591464179
2013-06-01,4.635357596222395
2013-07-01,8.325465809906037
2013-08-01,6.6480105883616165
2013-09-01,11.844876283213388
2013-10-01,10.096540651731713
2013-11-01,7.355074053981446
2013-12-01,6.438272300533177
2014-01-01,6.028200430317127
2014-02-01,9.4682814210084
2014-03-01,6.498710348367195
2014-04-01,13.329363920536013
2014-05-01,5.835294642383108
2014-06-01,6.560691930741678
2014-07-01,5.907198125783088
2014-08-01,5.164340085716772
2014-09-01,8.994448392053036
2014-10-01,6.2733360678791
2014-11-01,11.32194776022187
2014-12-01,8.076595838860465
2015-01-01,4.528374516199272
2015-02-01,6.171588471527191
2015-03-01,7.8638970604555025
2015-04-01,11.573834431888923
2015-05-01,6.8167041476902694
2015-06-01,7.232966374459204
2015-07-01,5.01645946696977
2015-08-01,11.53093204306421
2015-09-01,4.063922815096376
2015-10-01,8.54842360581763
2015-11-01,7.868677829065586
2015-12-01,8.704123605506508
2016-01-01,9.573848301237309
2016-02-01,10.88726600887737
2016-03-01,8.016678092055626
2016-04-01,4.727746314968064
2016-05-01,12.733173246843737
2016-06-01,6.5918134714361925
2016-07-01,10.414957459169718
2016-08-01,7.271241016486341
2016-09-01,9.950759836106123
2016-10-01,7.84414221545659
2016-11-01,6.987521066474883
2016-12-01,10.334632504630424
2017-01-01,3.738695911439597
2017-02-01,7.122056300001274
2017-03-01,7.949579597967143
2017-04-01,8.796097692424231
2017-05-01,6.62265850032604
2017-06-01,4.417337287364844
2017-07-01,8.69238154466194
2017-08-01,5.520720790154809
2017-09-01,9.501426384444567
2017-10-01,8.802072959314515
2017-11-01,7.813286135065264
2017-12-01,12.460946732755051
2018-01-01,11.222046181010539
2018-02-01,5.777833271463235
2018-03-01,4.591025763001794
2018-04-01,11.933899351060077
2018-05-01,15.669492370526422
2018-06-01,6.325069401179226
2018-07-01,8.606387659029547
2018-08-01,5.908699101959438
2018-09-01,6.450412874164466
2018-10-01,19.10014633284236
2018-11-01,8.981998132592418
2018-12-01,8.09614152787336
2019-01-01,8.262231901845391
2019-02-01,5.441641831584305
2019-03-01,8.864332038196682
2019-04-01,13.85969973876975
2019-05-01,12.357269037243983
2019-06-01,6.827816914470349
2019-07-01,6.087568319899551
2019-08-01,9.72599463191881
2019-09-01,8.039331887803902
2019-10-01,7.6783555296760495
2019-11-01,6.335350710297673
2019-12-01,10.160325287276432
2020-01-01,8.09247834796557
2020-02-01,7.857125307816418
2020-03-01,12.828786230357464
2020-04-01,14.366237175373502
2020-05-01,9.406767496176492
2020-06-01,5.786171714573627
2020-07-01,3.695508534534427
2020-08-01,8.765477785303078
2020-09-01,14.114248218110285
2020-10-01,10.85164047992682
2020-11-01,7.895709749954262
2020-12-01,5.652900143866798
2021-01-01,7.104635986424488
2021-02-01,6.5430603955955124
2021-03-01,8.805506016328977
2021-04-01,7.3211497521837225
2021-05-01,9.039940311264383
2021-06-01,7.000663209749988
2021-07-01,5.270780429865084
2021-08-01,13.225211002466676
2021-09-01,5.2870134745509985
2021-10-01,5.45435438688556
2021-11-01,6.338381190950597
2021-12-01,6.695679015936298
2022-01-01,10.034969472904137
2022-02-01,8.914629525494822
2022-03-01,6.899795424643479
2022-04-01,9.227992084474659
2022-05-01,15.49765864481557
2022-06-01,8.930224337085278
2022-07-01,8.532267595967136
2022-08-01,9.888211336819563
2022-09-01,6.099894504300861
2022-10-01,18.505757143510873
2022-11-01,12.609921401606924
2022-12-01,6.739779572166445
